InvoiceID,SellerID,BuyerID,TaxID,DeviceID,Payment_methodID,CancelReasonID,ErrorTypeID,InvoiceTotal_amount,subtotal_amount,tax_amount,discount_amount,invoice_Date,invoice_ModifiedDate
266,201,695,4,14,2,5.0,4.0,25216.21,26387.11,3958.07,5128.97,08-24-23,05-21-24
267,207,1941,3,41,5,1.0,5.0,10829.1,9416.61,1412.49,0.0,10-03-23,12-06-23
268,238,729,3,26,4,3.0,4.0,29146.070000000000,30281.66,4542.25,5677.84,01-09-24,06-07-25
269,179,687,3,37,2,3.0,2.0,15532.75,13506.74,2026.01,0.0,06-07-24,06-26-24
270,28,1078,4,13,2,3.0,1.0,5384.470000000000,4682.15,702.32,0.0,05-23-25,05-23-25
271,48,643,3,6,2,1.0,5.0,54538.519999999997,47424.8,7113.72,0.0,12-19-24,12-22-24
272,116,425,2,6,3,4.0,4.0,42986.48,37379.55,5606.93,0.0,04-19-24,05-14-25
273,46,1801,2,20,4,3.0,4.0,4527.39,3984.2,597.63,54.44,06-12-25,06-20-25
274,187,1442,1,1,2,1.0,3.0,18222.27,15845.45,2376.82,0.0,05-02-24,05-23-25
275,169,184,4,30,3,4.0,3.0,48113.160000000003,41837.53,6275.63,0.0,04-16-25,04-28-25
276,196,1425,2,32,5,1.0,1.0,11413.03,9924.37,1488.66,0.0,07-08-23,03-27-24
277,298,446,1,5,1,3.0,3.0,27730.4,27791.08,4168.66,4229.34,06-28-24,06-28-24
278,134,1749,5,44,1,2.0,4.0,4427.76,4515.27,677.29,764.8,09-15-24,06-20-25
279,361,620,3,3,4,2.0,1.0,28367.16,24667.1,3700.06,0.0,01-18-24,04-03-24
280,146,1530,1,20,5,2.0,3.0,18704.799999999999,16265.04,2439.76,0.0,06-04-25,06-16-25
281,160,120,3,18,2,2.0,4.0,49862.78,43358.94,6503.84,0.0,05-28-25,06-08-25
282,369,906,3,40,3,2.0,1.0,54971.37,47801.19,7170.18,0.0,07-03-23,04-29-25
283,254,1650,2,37,5,4.0,5.0,14240.54,12383.08,1857.46,0.0,11-03-24,12-21-24
284,361,531,2,35,4,1.0,4.0,34226.260000000002,30449.46,4567.42,790.62,10-16-24,05-29-25
285,485,397,4,37,4,4.0,1.0,45666.76,39710.23,5956.53,0.0,12-30-24,03-31-25
286,406,1936,2,19,3,3.0,4.0,17537.82,16264.02,2439.6,1165.8,12-12-23,12-12-23
287,439,1216,1,34,1,4.0,2.0,47923.480000000003,41672.59,6250.89,0.0,04-06-24,11-04-24
288,369,138,1,5,3,4.0,,21961.46,19537.03,2930.55,506.12,01-30-25,04-22-25
289,59,149,5,47,1,5.0,4.0,23760.33,20661.16,3099.17,0.0,10-13-23,01-07-25
290,236,1764,3,12,1,5.0,4.0,53296.27,47095.99,7064.4,864.12,04-19-24,06-03-25
291,405,1666,1,22,4,4.0,4.0,44346.65,38562.3,5784.35,0.0,07-20-23,03-19-24
292,131,1227,4,44,3,4.0,4.0,48526.650000000001,42197.09,6329.56,0.0,02-11-24,04-08-24
293,38,1605,3,22,2,4.0,3.0,29945.11,26039.23,3905.88,0.0,03-28-24,03-15-25
294,232,1331,4,19,1,5.0,3.0,17492.47,15210.84,2281.63,0.0,10-12-24,04-24-25
295,232,824,5,45,3,4.0,1.0,39760.51,34574.36,5186.15,0.0,01-26-25,04-18-25
296,293,1775,4,39,1,,1.0,56167.550000000003,48841.35,7326.2,0.0,01-14-25,01-25-25
297,400,743,2,44,4,2.0,5.0,5702.27,4958.5,743.77,0.0,11-25-24,11-25-24
298,228,1332,4,2,4,3.0,3.0,44309.29,46581.22,6987.18,9259.11,12-23-24,06-08-25
299,239,1704,5,6,4,1.0,5.0,37773.16,32846.23,4926.93,0.0,10-14-24,03-19-25
300,266,44,1,37,2,,4.0,23524.45,20456.04,3068.41,0.0,10-03-23,11-22-24
301,43,750,3,12,5,4.0,1.0,36270.74,31539.77,4730.97,0.0,09-09-24,01-19-25
302,153,170,4,49,4,1.0,5.0,34451.71,32631.22,4894.68,3074.19,02-17-24,06-08-24
303,72,153,1,5,2,4.0,4.0,18810.759999999998,16357.18,2453.58,0.0,06-15-25,06-20-25
304,442,284,3,42,1,4.0,1.0,46412.870000000003,40359.02,6053.85,0.0,05-24-24,05-24-24
305,494,638,4,5,3,3.0,1.0,49680.150000000001,43200.13,6480.02,0.0,03-10-24,05-22-24
306,110,1602,3,33,5,5.0,3.0,3415.79,2970.25,445.54,0.0,10-07-23,06-07-25
307,203,1071,3,25,4,2.0,5.0,43501.94,41295.47,6194.32,3987.85,09-09-23,05-12-25
308,379,1564,4,1,2,4.0,5.0,31375.61,27283.14,4092.47,0.0,12-25-23,04-30-24
309,472,143,5,35,5,4.0,3.0,35048.08,30476.59,4571.49,0.0,01-10-25,03-23-25
310,146,613,1,17,1,5.0,4.0,7430.010000000000,7636.72,1145.51,1352.22,02-05-24,08-31-24
311,453,1989,5,20,1,1.0,4.0,43729.97,38026.06,5703.91,0.0,07-02-24,09-08-24
312,481,1291,2,36,1,3.0,4.0,38229.58,33243.11,4986.47,0.0,11-22-23,12-22-23
313,381,1191,2,1,2,5.0,5.0,3340.84,3248.44,487.27,394.87,09-02-23,12-20-24
314,335,570,5,9,1,3.0,1.0,49958.09,43441.82,6516.27,0.0,09-19-23,03-09-25
315,483,1737,4,11,5,2.0,4.0,46499.57000000000,42161.31,6324.2,1985.94,01-19-24,12-21-24
316,226,1435,5,29,5,1.0,4.0,33008.75,30398.61,4559.79,1949.65,10-11-23,10-30-23
317,321,145,1,3,5,3.0,3.0,11273.33,9802.9,1470.43,0.0,09-05-24,11-30-24
318,75,504,1,4,4,1.0,4.0,53846.650000000001,46823.17,7023.48,0.0,05-16-24,10-06-24
319,86,963,3,41,1,5.0,2.0,49436.629999999997,42988.37,6448.26,0.0,10-18-23,10-18-23
320,255,1307,4,40,5,5.0,5.0,39717.010000000002,35450.39,5317.56,1050.94,03-27-24,10-16-24
321,142,1218,2,38,3,3.0,1.0,23865.27,23226.52,3483.98,2845.23,04-10-25,05-09-25
322,310,1337,2,14,5,2.0,2.0,32957.31,28658.53,4298.78,0.0,10-21-23,01-05-25
323,289,1252,1,38,3,3.0,2.0,5529.340000000000,5405.12,810.77,686.55,12-23-24,03-12-25
324,251,166,1,9,2,5.0,3.0,49016.84,42623.34,6393.5,0.0,04-24-24,05-05-25
325,78,12,3,40,1,2.0,5.0,24940.16,24329.37,3649.41,3038.62,01-10-24,06-29-24
326,218,489,3,14,1,2.0,1.0,27332.259999999998,23767.18,3565.08,0.0,02-11-24,10-07-24
327,97,1247,1,35,1,2.0,5.0,15931.99,13853.9,2078.09,0.0,09-14-24,10-18-24
328,240,1814,2,35,5,1.0,4.0,46257.5,40223.91,6033.59,0.0,05-07-24,04-08-25
329,71,672,2,29,1,2.0,5.0,50863.78,44229.37,6634.41,0.0,10-05-24,10-15-24
330,123,525,2,30,1,1.0,2.0,35508.980000000003,30877.37,4631.61,0.0,09-04-24,09-21-24
331,235,252,1,9,1,3.0,5.0,14256.94,13198.12,1979.72,920.9,08-11-23,05-13-24
332,406,534,1,16,3,3.0,1.0,29758.92,25877.32,3881.6,0.0,02-22-24,11-22-24
333,49,273,3,3,3,1.0,1.0,25157.16,21875.79,3281.37,0.0,12-21-23,06-20-25
334,472,1279,4,27,2,5.0,4.0,5835.95,5303.46,795.52,263.03,02-16-25,05-14-25
335,263,335,5,45,5,5.0,4.0,23942.09,20819.21,3122.88,0.0,07-26-23,06-26-24
336,171,1765,4,39,3,4.0,3.0,6275.300000000000,5456.78,818.52,0.0,01-07-25,02-13-25
337,208,309,3,5,4,3.0,2.0,55229.61,48025.75,7203.86,0.0,01-30-24,12-04-24
338,499,403,4,47,3,1.0,4.0,50643.46000000000,48982.93,7347.44,5686.91,12-07-23,05-13-25
339,176,781,4,29,3,4.0,3.0,48166.71,41884.1,6282.61,0.0,07-26-24,08-05-24
340,101,1090,4,36,2,4.0,2.0,6586.5,5727.39,859.11,0.0,04-24-25,04-25-25
341,417,331,5,26,3,4.0,2.0,9183.75,8227.34,1234.1,277.69,02-20-24,09-22-24
342,169,453,4,40,3,4.0,4.0,49699.39,43216.86,6482.53,0.0,04-26-24,05-09-24
343,168,1970,4,42,4,2.0,4.0,24242.45,21080.39,3162.06,0.0,11-22-24,02-06-25
344,192,1726,4,23,2,4.0,2.0,47276.69,43608.65,6541.3,2873.26,12-29-24,12-29-24
345,339,195,3,35,1,2.0,4.0,40103.52,34872.63,5230.89,0.0,04-30-25,05-18-25
346,272,293,4,33,1,5.0,5.0,53371.349999999999,46996.69,7049.5,674.84,10-08-24,12-20-24
347,464,714,1,34,5,5.0,4.0,21974.61,19108.36,2866.25,0.0,01-10-24,08-02-24
348,325,986,5,3,5,1.0,5.0,11765.71,10231.05,1534.66,0.0,10-17-23,12-05-23
349,127,876,1,3,2,2.0,5.0,30445.93,26474.72,3971.21,0.0,11-20-23,07-11-24
350,371,1515,3,15,2,3.0,1.0,40785.12,35465.32,5319.8,0.0,09-11-23,01-13-24
351,417,648,2,19,3,5.0,3.0,19872.27,17448.99,2617.35,194.07,03-08-25,03-15-25
352,349,355,1,27,4,5.0,2.0,4333.45,3768.22,565.23,0.0,02-02-24,01-19-25
353,79,1800,4,43,2,,5.0,5444.830000000000,5326.26,798.94,680.37,06-29-23,10-24-23
354,296,341,3,9,2,2.0,5.0,25759.37,24836.55,3725.48,2802.66,08-22-24,04-15-25
355,84,1403,5,43,3,4.0,3.0,4316.860000000000,3988.78,598.32,270.24,01-17-24,10-22-24
356,161,1556,3,9,4,3.0,3.0,20969.130000000001,18234.03,2735.1,0.0,04-18-24,06-16-24
357,169,1808,5,22,3,4.0,5.0,2222.09,1932.25,289.84,0.0,04-27-24,12-03-24
358,442,1039,1,27,4,5.0,2.0,28365.93,24666.03,3699.9,0.0,08-25-24,04-14-25
359,430,1699,1,12,3,5.0,1.0,55634.86,48378.14,7256.72,0.0,05-10-24,05-13-24
360,251,695,3,29,2,3.0,1.0,368.94,320.82,48.12,0.0,01-25-25,04-30-25
361,51,922,5,14,4,1.0,2.0,11474.41,11059.0,1658.85,1243.44,04-02-24,04-24-25
362,330,624,3,29,3,3.0,3.0,20079.400000000001,17460.35,2619.05,0.0,08-31-23,04-14-24
363,413,733,4,34,4,1.0,2.0,36304.32,31568.97,4735.35,0.0,12-12-24,01-21-25
364,319,282,5,17,4,3.0,2.0,30647.86,26650.31,3997.55,0.0,10-25-23,12-03-23
365,420,1761,4,18,1,1.0,5.0,20041.97,20562.29,3084.34,3604.66,04-10-25,05-14-25
366,165,1959,4,17,1,1.0,3.0,9107.83,7919.85,1187.98,0.0,02-10-25,05-18-25
367,133,781,5,3,3,5.0,2.0,44298.85,38520.74,5778.11,0.0,10-11-23,12-03-24
368,46,1197,5,48,3,3.0,2.0,11122.48,9671.72,1450.76,0.0,07-24-23,09-14-24
369,147,330,1,34,2,5.0,1.0,1006.88,964.39,144.66,102.17,06-17-24,03-20-25
370,167,577,5,21,4,5.0,,44695.339999999997,38865.51,5829.83,0.0,07-21-24,02-07-25
371,473,886,4,5,3,1.0,5.0,19182.62,17755.52,2663.33,1236.23,08-14-24,04-29-25
372,341,1766,4,2,2,3.0,5.0,50981.32,44331.58,6649.74,0.0,08-31-23,08-05-24
373,448,521,4,28,5,5.0,2.0,55690.949999999997,48426.91,7264.04,0.0,09-12-24,03-08-25
374,76,49,2,5,4,2.0,4.0,5612.800000000000,4904.04,735.61,26.85,02-07-24,02-23-24
375,5,1862,1,6,2,3.0,3.0,16427.07,14284.41,2142.66,0.0,05-29-25,06-09-25
376,148,1632,5,10,3,5.0,2.0,44486.68,38684.07,5802.61,0.0,03-22-24,09-05-24
377,465,264,5,13,1,2.0,1.0,17326.74,17392.33,2608.85,2674.44,10-08-24,06-10-25
378,77,1932,4,15,5,4.0,5.0,45229.45,42266.68,6340.0,3377.23,09-22-23,09-16-24
379,25,547,2,14,4,4.0,3.0,10147.5,8823.91,1323.59,0.0,09-01-23,03-02-25
380,322,214,4,23,2,5.0,2.0,26945.9,25073.77,3761.07,1888.94,12-19-24,03-27-25
381,235,1259,2,24,5,2.0,3.0,29880.92,26490.46,3973.57,583.11,10-18-24,05-06-25
382,447,1037,1,42,2,3.0,4.0,39363.550000000003,34229.17,5134.38,0.0,08-04-23,09-10-24
383,391,1576,4,44,3,3.0,1.0,35542.31,30906.36,4635.95,0.0,07-27-24,02-20-25
384,4,1540,1,19,1,5.0,5.0,49827.92,43328.63,6499.29,0.0,11-15-23,03-07-25
385,214,1319,1,4,2,1.0,2.0,12211.26,11726.03,1758.9,1273.67,04-16-25,04-21-25
386,342,836,4,34,2,1.0,1.0,49713.8,49471.5,7420.72,7178.42,04-30-25,06-13-25
387,366,640,5,26,1,2.0,1.0,24811.36,21575.1,3236.26,0.0,05-16-24,04-12-25
388,426,24,3,34,5,4.0,5.0,20241.54,17601.34,2640.2,0.0,04-21-25,06-03-25
389,418,291,4,11,5,2.0,5.0,26478.810000000001,23025.05,3453.76,0.0,07-03-24,11-25-24
390,498,971,4,1,4,3.0,3.0,13341.76,13111.38,1966.71,1736.33,01-14-25,05-04-25
391,216,1909,4,20,2,5.0,5.0,32254.07,28047.02,4207.05,0.0,02-21-24,04-13-25
392,200,660,4,47,3,5.0,1.0,17523.590000000000,18258.78,2738.82,3474.01,09-06-24,11-27-24
393,108,756,4,12,5,1.0,5.0,4967.37,5179.86,776.98,989.47,11-25-23,02-07-25
394,3,25,1,27,1,4.0,2.0,30393.06,26428.75,3964.31,0.0,11-20-24,11-20-24
395,182,900,2,30,4,3.0,2.0,49098.65,43459.91,6518.99,880.25,12-11-23,01-22-25
396,482,1714,3,32,2,5.0,2.0,12273.0,10672.17,1600.83,0.0,04-06-25,05-18-25
397,143,1846,1,31,5,1.0,4.0,10885.58,9465.72,1419.86,0.0,09-17-24,05-26-25
398,244,315,1,13,2,5.0,3.0,18785.15,16358.99,2453.85,27.69,05-24-24,06-08-25
399,242,1475,5,5,2,5.0,4.0,55205.54,48004.82,7200.72,0.0,03-02-24,06-20-24
400,445,1754,2,18,2,3.0,2.0,45839.440000000002,39860.38,5979.06,0.0,07-06-23,09-14-24
401,61,1517,3,4,3,3.0,1.0,27114.5,23577.83,3536.67,0.0,12-18-23,11-18-24
402,326,532,2,9,4,4.0,4.0,48127.34,41849.86,6277.48,0.0,03-03-24,03-03-24
403,89,900,3,49,5,4.0,4.0,34560.09,30052.25,4507.84,0.0,12-18-24,06-01-25
404,183,1103,3,9,3,3.0,2.0,37430.739999999998,32548.47,4882.27,0.0,12-14-24,05-30-25
405,488,1475,4,33,4,3.0,4.0,5064.570000000000,4403.97,660.6,0.0,02-07-25,05-22-25
406,436,115,5,47,3,1.0,5.0,53447.87,46476.41,6971.46,0.0,01-12-24,08-15-24
407,432,119,1,44,5,1.0,4.0,978.32,850.71,127.61,0.0,09-10-24,03-29-25
408,144,235,5,46,3,4.0,4.0,2520.89,2192.08,328.81,0.0,06-14-24,06-14-24
409,173,1395,3,37,1,4.0,5.0,316.33,275.07,41.26,0.0,10-27-23,02-03-24
410,339,541,5,29,4,4.0,5.0,13856.260000000000,12213.13,1831.97,188.84,06-07-25,06-07-25
411,179,1895,5,29,3,2.0,4.0,52008.23,45224.55,6783.68,0.0,09-08-24,09-10-24
412,10,153,3,26,2,1.0,1.0,28042.29,28829.02,4324.35,5111.08,03-01-24,03-01-24
413,74,347,2,9,3,4.0,2.0,36324.339999999997,31586.38,4737.96,0.0,09-24-23,04-10-24
414,308,1915,4,36,5,2.0,1.0,32271.369999999999,28062.06,4209.31,0.0,07-07-24,02-04-25
415,397,587,4,2,2,,2.0,277.31,241.14,36.17,0.0,04-12-25,05-07-25
416,281,475,5,29,5,5.0,1.0,9304.28,8090.68,1213.6,0.0,04-30-24,01-10-25
417,426,464,2,16,1,3.0,2.0,40422.01,37990.71,5698.61,3267.31,01-08-25,03-31-25
418,153,1839,2,34,5,1.0,4.0,16248.580000000000,14129.2,2119.38,0.0,11-17-23,12-07-23
419,321,1626,3,21,1,5.0,1.0,20518.020000000000,17841.76,2676.26,0.0,12-26-23,09-15-24
420,497,1757,1,8,4,2.0,3.0,20041.03,17426.98,2614.05,0.0,10-10-24,04-02-25
421,292,718,5,46,2,3.0,2.0,25831.990000000002,22462.6,3369.39,0.0,03-09-24,01-18-25
422,80,1283,2,16,1,2.0,1.0,7943.9799999999996,6907.81,1036.17,0.0,11-29-23,11-29-24
423,416,306,1,35,3,1.0,4.0,32724.410000000000,28456.01,4268.4,0.0,10-19-24,04-26-25
424,208,1547,2,21,3,4.0,1.0,23959.53,20834.37,3125.16,0.0,03-21-24,12-27-24
425,213,180,2,4,2,4.0,5.0,10045.559999999999,8735.27,1310.29,0.0,01-12-25,05-26-25
426,63,1492,5,44,4,1.0,5.0,39253.03,34133.07,5119.96,0.0,09-27-24,12-13-24
427,163,343,3,18,1,1.0,1.0,43016.87,37405.97,5610.9,0.0,10-26-24,06-03-25
428,398,1606,4,22,4,1.0,1.0,38286.7,33292.78,4993.92,0.0,07-22-24,06-10-25
429,249,1866,1,43,5,,5.0,50296.85,43736.39,6560.46,0.0,06-04-24,01-11-25
430,166,786,2,38,3,3.0,1.0,57234.5,49769.13,7465.37,0.0,12-10-23,02-22-24
431,482,953,1,12,5,4.0,4.0,18399.87,15999.89,2399.98,0.0,08-27-24,08-31-24
432,336,40,1,12,3,1.0,5.0,29035.160000000000,29275.85,4391.38,4632.07,02-07-25,04-10-25
433,314,50,1,32,3,1.0,2.0,40939.5,37094.81,5564.22,1719.53,12-20-23,09-25-24
434,357,1750,1,39,1,,3.0,14823.52,12890.02,1933.5,0.0,02-07-24,10-14-24
435,266,186,4,3,4,1.0,2.0,29154.96,25352.14,3802.82,0.0,10-17-24,04-09-25
436,83,1118,4,30,5,2.0,1.0,16081.170000000000,14936.84,2240.53,1096.2,08-14-23,08-14-23
437,187,89,2,17,1,2.0,3.0,3339.4,2903.83,435.57,0.0,11-17-23,03-04-24
438,201,1188,3,47,4,3.0,4.0,8682.28,7549.81,1132.47,0.0,01-07-25,06-12-25
439,465,334,4,34,3,1.0,5.0,15991.78,15976.74,2396.51,2381.47,11-18-24,04-05-25
440,344,294,2,7,5,2.0,4.0,23577.49,23362.07,3504.31,3288.89,01-23-24,04-06-24
441,257,562,2,2,1,3.0,3.0,53267.26,46319.36,6947.9,0.0,07-14-24,07-17-24
442,367,1481,1,6,5,,4.0,1966.84,1710.3,256.54,0.0,08-07-23,07-28-24
443,351,1209,1,17,5,3.0,4.0,11946.82,10987.1,1648.07,688.35,05-10-24,04-30-25
444,277,1340,2,17,2,2.0,5.0,33306.769999999997,30957.56,4643.63,2294.42,12-26-24,02-14-25
445,70,459,5,7,4,4.0,5.0,31281.669999999998,27617.8,4142.67,478.8,02-09-25,04-05-25
446,32,1371,4,40,5,4.0,5.0,28457.029999999999,24745.24,3711.79,0.0,02-14-24,05-16-25
447,71,1590,3,3,3,2.0,4.0,2566.27,2231.54,334.73,0.0,11-14-24,03-11-25
448,489,1198,3,47,5,1.0,1.0,38401.839999999997,33392.9,5008.94,0.0,01-31-24,04-14-24
449,362,1010,2,12,4,3.0,5.0,18621.25,19510.62,2926.59,3815.96,02-09-24,05-24-25
450,444,1191,3,49,1,3.0,5.0,12392.16,10775.79,1616.37,0.0,12-16-23,12-23-23
451,47,1078,5,3,3,1.0,2.0,2436.29,2118.51,317.78,0.0,02-03-25,04-14-25
452,302,901,2,18,5,4.0,1.0,55615.91,48361.66,7254.25,0.0,12-27-24,05-04-25
453,295,1401,1,27,3,1.0,2.0,23283.34,20246.38,3036.96,0.0,11-03-23,01-05-25
454,36,823,2,15,5,4.0,5.0,35692.730000000003,31037.16,4655.57,0.0,12-06-23,09-21-24
455,47,172,1,34,1,1.0,4.0,39680.74,34504.99,5175.75,0.0,12-11-23,08-20-24
456,142,1703,3,22,4,4.0,3.0,2477.8,2154.61,323.19,0.0,03-11-25,05-29-25
457,490,465,4,9,4,4.0,1.0,30916.6,26884.0,4032.6,0.0,07-11-23,08-04-24
458,334,1577,2,31,4,4.0,5.0,12430.71,10809.31,1621.4,0.0,01-24-24,04-20-25
459,224,1451,4,21,2,2.0,3.0,11885.84,10335.51,1550.33,0.0,03-03-25,03-03-25
460,252,1916,1,14,2,4.0,1.0,41205.81,35831.14,5374.67,0.0,06-13-25,06-17-25
461,32,73,4,27,5,4.0,,48341.85,42036.39,6305.46,0.0,06-14-24,06-14-24
462,497,1190,3,45,2,,2.0,12672.75,11019.78,1652.97,0.0,12-31-24,01-03-25
463,489,332,5,24,1,4.0,2.0,39411.62,34270.97,5140.65,0.0,04-04-24,06-02-25
464,209,382,3,38,4,1.0,4.0,21623.5,18803.04,2820.46,0.0,04-04-25,05-11-25
465,224,1255,1,10,5,5.0,4.0,33813.019999999997,29402.63,4410.39,0.0,04-22-24,05-24-24
466,422,1575,1,49,3,5.0,1.0,26499.59,23043.12,3456.47,0.0,10-22-24,11-15-24
467,287,608,2,17,3,1.0,3.0,8548.72,7433.67,1115.05,0.0,10-24-24,02-08-25
468,424,1343,1,25,4,3.0,2.0,4483.79,3898.95,584.84,0.0,11-20-24,06-15-25
469,171,165,4,7,3,5.0,3.0,50124.910000000003,43586.88,6538.03,0.0,05-31-24,09-14-24
470,214,565,1,9,1,4.0,3.0,21909.730000000000,21524.18,3228.63,2843.08,10-17-23,05-12-25
471,37,1207,2,25,1,3.0,1.0,34478.550000000003,29981.35,4497.2,0.0,01-30-25,03-30-25
472,443,1902,2,23,3,1.0,4.0,49612.91,43141.66,6471.25,0.0,08-27-23,04-06-25
473,325,221,4,1,2,2.0,4.0,2307.9000000000001,2006.87,301.03,0.0,12-07-23,12-20-23
474,74,1301,3,42,5,1.0,3.0,55853.87,48568.58,7285.29,0.0,11-18-24,06-10-25
475,28,1925,5,8,2,2.0,1.0,32647.3,28388.96,4258.34,0.0,09-22-23,03-08-24
476,410,779,3,11,4,3.0,5.0,5565.260000000000,4839.36,725.9,0.0,02-04-25,02-23-25
477,102,1452,4,10,3,5.0,1.0,7373.71,6411.92,961.79,0.0,08-12-24,08-12-24
478,70,328,4,9,1,2.0,2.0,12307.450000000001,10702.13,1605.32,0.0,08-31-24,01-05-25
479,263,256,3,37,3,1.0,4.0,2041.85,2103.0,315.45,376.6,07-17-23,10-14-24
480,126,944,1,17,5,5.0,5.0,19788.21,17207.14,2581.07,0.0,10-16-24,03-29-25
481,121,1740,5,21,3,3.0,4.0,17530.049999999999,17736.9,2660.54,2867.39,03-27-25,05-20-25
482,218,1329,1,26,2,4.0,5.0,57472.14,49975.77,7496.37,0.0,07-14-23,07-14-23
483,161,1763,4,39,5,4.0,5.0,46209.09,40181.82,6027.27,0.0,02-04-25,05-26-25
484,264,108,1,43,5,4.0,4.0,23180.49,20156.95,3023.54,0.0,03-23-24,10-23-24
485,417,746,5,1,4,4.0,1.0,18090.91,15731.23,2359.68,0.0,07-18-23,10-11-24
486,190,1209,3,40,4,2.0,4.0,17217.77,14971.97,2245.8,0.0,12-02-24,01-22-25
487,416,734,2,8,3,1.0,4.0,10611.98,9227.81,1384.17,0.0,10-20-23,10-31-24
488,423,1936,1,34,3,5.0,3.0,20175.169999999998,17543.63,2631.54,0.0,01-20-25,04-26-25
489,452,524,1,3,4,1.0,3.0,21919.15,19857.45,2978.62,916.92,10-16-23,12-12-24
490,221,289,3,10,5,5.0,2.0,48125.989999999998,41848.69,6277.3,0.0,07-26-24,01-24-25
491,22,1464,4,28,5,4.0,2.0,55678.15,48415.78,7262.37,0.0,07-26-24,06-08-25
492,346,983,1,25,3,1.0,4.0,23293.299999999999,20255.04,3038.26,0.0,12-13-23,03-28-25
493,328,920,2,17,3,4.0,2.0,31848.94,28330.57,4249.59,731.22,04-03-25,05-29-25
494,351,102,3,2,5,4.0,3.0,35904.089999999997,31220.95,4683.14,0.0,09-06-23,09-06-23
495,328,265,1,35,5,1.0,4.0,3049.39,3050.96,457.64,459.21,01-05-25,04-25-25
496,412,1288,4,18,2,2.0,3.0,52454.970000000001,45613.02,6841.95,0.0,01-08-24,01-06-25
497,414,32,4,30,5,5.0,5.0,54715.47,47578.67,7136.8,0.0,02-22-25,03-09-25
498,59,1708,1,43,2,2.0,1.0,11284.74,9812.82,1471.92,0.0,01-23-25,02-04-25
499,108,438,2,26,1,2.0,2.0,22771.21,19801.05,2970.16,0.0,07-23-23,07-23-23
500,346,1169,4,14,3,2.0,1.0,46749.0,40651.3,6097.7,0.0,12-19-23,12-19-23
501,439,1264,1,37,2,5.0,2.0,47088.35,40946.39,6141.96,0.0,02-19-25,06-12-25
502,43,1705,3,24,5,5.0,3.0,36953.41,32133.4,4820.01,0.0,01-22-24,01-24-24
503,464,1656,1,41,2,2.0,5.0,49710.1,49463.97,7419.6,7173.47,06-26-23,02-04-24
504,313,228,3,48,4,1.0,1.0,13621.53,13135.84,1970.38,1484.69,06-03-25,06-19-25
505,152,1079,5,25,4,2.0,4.0,44345.86,44199.01,6629.85,6483.0,02-03-25,05-19-25
506,126,656,3,18,4,1.0,3.0,3772.8000000000002,3280.7,492.1,0.0,10-17-24,10-17-24
507,157,71,4,13,4,3.0,2.0,35782.84,31115.51,4667.33,0.0,05-06-24,06-27-24
508,83,1841,4,22,5,3.0,2.0,46711.04,40618.3,6092.74,0.0,05-25-25,05-28-25
509,434,711,3,18,2,1.0,4.0,34490.870000000003,34180.56,5127.08,4816.77,12-08-24,05-15-25
510,162,1710,2,41,2,4.0,2.0,25044.200000000001,22475.4,3371.31,802.51,01-06-24,03-09-24
511,458,1177,4,31,2,1.0,5.0,32050.65,27870.13,4180.52,0.0,02-13-24,02-27-25
512,282,819,2,37,1,5.0,1.0,15420.959999999999,13409.53,2011.43,0.0,08-19-24,10-04-24
513,33,508,5,42,4,5.0,5.0,53258.03,46311.33,6946.7,0.0,02-19-24,06-10-25
514,277,741,1,30,2,4.0,,5592.970000000000,4863.45,729.52,0.0,08-01-23,01-05-24
515,309,271,5,20,5,4.0,3.0,35825.06,31152.23,4672.83,0.0,10-23-23,04-13-24
516,473,166,5,48,1,2.0,3.0,6704.79,5830.25,874.54,0.0,12-28-24,06-12-25
517,271,580,1,27,5,3.0,2.0,22129.939999999999,19243.43,2886.51,0.0,07-08-24,08-26-24
518,396,1933,2,14,4,2.0,2.0,46519.78,42351.13,6352.67,2184.02,01-10-24,08-24-24
519,472,87,5,16,3,5.0,3.0,56570.620000000003,49191.84,7378.78,0.0,09-09-23,03-21-25
520,171,1761,3,34,3,4.0,2.0,26517.28,23058.5,3458.78,0.0,12-23-23,03-14-24
521,494,1048,4,48,3,5.0,4.0,11712.12,10184.45,1527.67,0.0,07-05-24,12-02-24
522,355,1885,5,40,1,5.0,4.0,12658.71,11007.57,1651.14,0.0,11-05-23,03-07-25
523,334,176,5,50,5,5.0,2.0,25408.41,22094.27,3314.14,0.0,02-24-24,01-05-25
524,236,76,2,44,3,2.0,5.0,7640.84,6977.87,1046.68,383.71,09-21-24,02-26-25
525,21,116,1,29,1,5.0,1.0,57356.78,49875.46,7481.32,0.0,02-05-25,02-05-25
526,273,1611,2,2,4,1.0,4.0,35701.82,31045.06,4656.76,0.0,11-16-24,04-18-25
527,358,93,5,10,1,5.0,1.0,42538.05,36989.61,5548.44,0.0,05-01-25,06-04-25
528,433,617,5,11,3,4.0,3.0,33444.29,29081.99,4362.3,0.0,10-16-23,03-25-25
529,199,1318,1,32,4,3.0,4.0,21324.560000000001,18543.1,2781.46,0.0,07-03-24,04-01-25
530,163,509,2,23,4,1.0,5.0,4535.900000000000,3944.26,591.64,0.0,07-26-23,01-30-24
531,493,782,5,9,4,2.0,1.0,42620.17,37061.02,5559.15,0.0,08-25-23,01-20-24
